ID_api,Seasonal_mortality,Age,Activity,Beekeep_for,Qualif,Training,Coop_treat,Bee_population_size,Country,Apiary_Size,Production,Apiarist_book,Org_member,Continue,Breed,Chronic_Depop,ClinSign_Brood,ClinSign_Honeybees,H_Rate_ColMortality,H_Rate_HoneyMortality,OtherEvent,VarroaMites,QueenProblems,Management,Swarm_bought,Swarm_produced,Queen_bought,Queen_produced,Environment,VarroosisV2,ChronicParalysisV2,AmericanFoulbroodV2,NosemosisV2,EuropeanFoulbroodV2,Migration,Merger,Winter_Mortality_Class,Program
1602_A,0,3___45-65,Hobby,2___2-5 years,No,Yes,No,1___Less than 51 colonies,GERMANY,3__11 - 20,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,Yes,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,No,1__No Mortality,First Year
1603_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,3__11 - 20,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,4__More than 10 swarms produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,No,1__No Mortality,First Year
1605_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,2__1 - 5 queen(s) bought,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,No,1__No Mortality,First Year
1607_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1609_A,0,3___45-65,Hobby,1___Less than 2 years,No,Yes,No,1___Less than 51 colonies,ITALY,1__Less than 5 colonies,01__Only honey,Yes,No,Yes,A. m. ligustica,No,No,No,No,No,No,Yes,No,Production + Livestock  + HealthConditions,3__2 - 5 swarms bought,1__None,2__1 - 5 queen(s) bought,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
161_A,14,2___30-45,Hobby,3___More than 5 years,No,Yes,No,1___Less than 51 colonies,FRANCE,2__6 - 10,01__Only honey,Yes,Yes,Yes,Local bees,No,No,No,No,No,No,Yes,Yes,Production + Livestock,2__1 swarm bought,2__1 - 5 swarm(s) produced,2__1 - 5 queen(s) bought,2__1 - 5 queen(s) produced,Diverse,Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1610_A,0,3___45-65,Hobby,3___More than 5 years,No,No,No,1___Less than 51 colonies,ITALY,4__21 - 50,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,Yes,Production + Livestock,4__More than 5 swarms bought,4__More than 10 swarms produced,4__More than 10 queens bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
1611_A,0,2___30-45,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,POLAND,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. ccm,No,No,No,Yes,No,No,No,No,Livestock,1__None,1__None,2__1 - 5 queen(s) bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,First Year
1612_A,0,4___Over 65,Part_time,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,POLAND,4__21 - 50,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,2__1 - 5 %,First Year
1613_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,No,1___Less than 51 colonies,POLAND,3__11 - 20,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Production + Livestock,1__None,3__6 - 10 swarms produced,1__None,3__6 - 10 queens produced,Diverse,Suffering,Not_Suffering,Not_Suffering,Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1615_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,No,1___Less than 51 colonies,POLAND,1__Less than 5 colonies,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,Yes,No,Livestock,1__None,1__None,3__6 - 10 queens bought,1__None,Diverse,Suffering,Not_Suffering,Not_Suffering,Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1617_A,0,3___45-65,Hobby,3___More than 5 years,No,No,No,1___Less than 51 colonies,ESTONIA,4__21 - 50,01__Only honey,Yes,No,Yes,A. m. carnica,No,No,Yes,Yes,No,No,Yes,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
1618_A,0,4___Over 65,Hobby,3___More than 5 years,Yes,Yes,No,1___Less than 51 colonies,POLAND,1__Less than 5 colonies,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1619_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,ITALY,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,Yes,No,Livestock,1__None,3__6 - 10 swarms produced,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,First Year
162_A,0,3___45-65,Hobby,2___2-5 years,No,Yes,Yes,1___Less than 51 colonies,FRANCE,1__Less than 5 colonies,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,Yes,Yes,No,Livestock,1__None,1__None,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
1620_A,18,2___30-45,Professional,3___More than 5 years,No,Yes,Yes,3___101 - 150,ITALY,4__21 - 50,06__Includes swarms production,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,Yes,3__6 - 10 %,First Year
1621_A,0,3___45-65,Professional,3___More than 5 years,No,Yes,No,3___101 - 150,ITALY,4__21 - 50,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,Yes,No,No,No,Yes,No,Livestock,1__None,4__More than 10 swarms produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,No,6__More than 51%,First Year
1622_A,0,3___45-65,Part_time,3___More than 5 years,Yes,Yes,No,1___Less than 51 colonies,ITALY,3__11 - 20,01__Only honey,Yes,Yes,No,A. m. carnica,No,No,No,No,No,No,Yes,No,Livestock  + HealthConditions,1__None,3__6 - 10 swarms produced,1__None,3__6 - 10 queens produced,Farmland,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1623_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,No,1___Less than 51 colonies,GERMANY,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1624_A,0,3___45-65,Professional,3___More than 5 years,Yes,Yes,Yes,6___More than 300 colonies,ITALY,3__11 - 20,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,Yes,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,3__6 - 10 queens bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,Yes,1__No Mortality,First Year
1625_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,4__21 - 50,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,First Year
1627_A,0,2___30-45,Professional,3___More than 5 years,Yes,Yes,No,2___51 - 100,ITALY,4__21 - 50,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,Yes,No,Livestock,1__None,2__1 - 5 swarm(s) produced,4__More than 10 queens bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,3__6 - 10 %,First Year
1628_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,No,1___Less than 51 colonies,ITALY,3__11 - 20,01__Only honey,Yes,Yes,Yes,Hybrid,No,No,No,No,No,No,Yes,No,Livestock,1__None,1__None,1__None,3__6 - 10 queens produced,Farmland,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1629_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,No,1___Less than 51 colonies,ITALY,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,Yes,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,2__1 - 5 queen(s) bought,1__None,Farmland,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
163_A,0,3___45-65,Hobby,3___More than 5 years,No,No,No,1___Less than 51 colonies,FRANCE,2__6 - 10,01__Only honey,Yes,Yes,Yes,Hybrid,No,Yes,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
1630_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,No,6___More than 300 colonies,ITALY,3__11 - 20,01__Only honey,Yes,Yes,Yes,Hybrid,No,No,No,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1631_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,2___51 - 100,GERMANY,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,Yes,1__No Mortality,First Year
1632_A,8,2___30-45,Hobby,3___More than 5 years,No,Yes,No,1___Less than 51 colonies,ITALY,4__21 - 50,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,3__6 - 10 queens bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1633_A,0,2___30-45,Professional,3___More than 5 years,Yes,Yes,Yes,3___101 - 150,GERMANY,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,Yes,5__21 - 50 %,First Year
1634_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1635_A,0,2___30-45,Professional,3___More than 5 years,No,Yes,Yes,5___201 - 300,GERMANY,2__6 - 10,01__Only honey,Yes,Yes,Yes,Buckfast,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,First Year
1636_A,0,2___30-45,Hobby,3___More than 5 years,No,Yes,No,1___Less than 51 colonies,ESTONIA,3__11 - 20,02__Includes pollen production,Yes,Yes,Yes,A. m. carnica,No,No,Yes,Yes,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,4__11 - 20 %,First Year
1637_A,0,3___45-65,Hobby,3___More than 5 years,No,No,No,1___Less than 51 colonies,ITALY,4__21 - 50,01__Only honey,Yes,Yes,Yes,Local bees,No,No,No,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,No,1__No Mortality,First Year
1639_A,0,2___30-45,Professional,3___More than 5 years,Yes,Yes,No,6___More than 300 colonies,ITALY,4__21 - 50,07__Other,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,Yes,Yes,Yes,Production + Livestock,1__None,4__More than 10 swarms produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1640_A,0,3___45-65,Hobby,3___More than 5 years,No,No,No,1___Less than 51 colonies,ESTONIA,2__6 - 10,01__Only honey,Yes,No,Yes,Hybrid,No,No,Yes,Yes,No,No,Yes,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
1641_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,No,1___Less than 51 colonies,ESTONIA,3__11 - 20,01__Only honey,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,Yes,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1642_A,9,2___30-45,Professional,3___More than 5 years,Yes,Yes,No,4___151 - 200,ITALY,4__21 - 50,01__Only honey,Yes,No,Yes,A. m. ligustica,No,Yes,No,No,No,Yes,Yes,No,Livestock,1__None,3__6 - 10 swarms produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Suffering,No,No,1__No Mortality,First Year
1643_A,0,3___45-65,Hobby,1___Less than 2 years,No,No,Yes,1___Less than 51 colonies,ESTONIA,3__11 - 20,01__Only honey,Yes,No,Yes,A. m. carnica,No,No,No,Yes,No,No,Yes,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
1644_A,0,2___30-45,Professional,3___More than 5 years,Yes,Yes,Yes,5___201 - 300,ITALY,3__11 - 20,06__Includes swarms production,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,No,No,Livestock  + HealthConditions,1__None,1__None,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1645_A,0,3___45-65,Professional,3___More than 5 years,Yes,Yes,Yes,4___151 - 200,ITALY,4__21 - 50,07__Other,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,Yes,No,No,No,Livestock,1__None,4__More than 10 swarms produced,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1648_A,0,4___Over 65,Hobby,3___More than 5 years,No,No,Yes,1___Less than 51 colonies,ESTONIA,1__Less than 5 colonies,01__Only honey,Yes,No,Yes,A. m. carnica,No,No,No,Yes,No,No,Yes,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,5__21 - 50 %,First Year
1649_A,0,2___30-45,Professional,2___2-5 years,No,Yes,No,2___51 - 100,ESTONIA,4__21 - 50,01__Only honey,Yes,No,Yes,Buckfast,No,No,No,Yes,Yes,No,Yes,Yes,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,Yes,5__21 - 50 %,First Year
1651_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1652_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,2__6 - 10,06__Includes swarms production,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1653_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1654_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,2__6 - 10,01__Only honey,Yes,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,No Management,5__No Management,5__No Management,5__No Management,5__No Management,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1655_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,3__11 - 20,01__Only honey,Yes,Yes,Yes,Local bees,No,No,No,No,No,No,No,No,Livestock,1__None,4__More than 10 swarms produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,3__6 - 10 %,First Year
1658_A,0,3___45-65,Professional,3___More than 5 years,No,Yes,No,2___51 - 100,GERMANY,4__21 - 50,01__Only honey,Yes,Yes,Yes,Local bees,No,No,No,No,No,No,Yes,Yes,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,3__6 - 10 %,First Year
1659_A,0,3___45-65,Part_time,3___More than 5 years,No,Yes,Yes,2___51 - 100,GERMANY,3__11 - 20,01__Only honey,Yes,Yes,Yes,Local bees,No,No,No,No,No,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1660_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,2__6 - 10,01__Only honey,Yes,Yes,Yes,Local bees,No,No,No,No,No,No,Yes,No,Livestock,3__2 - 5 swarms bought,3__6 - 10 swarms produced,1__None,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1661_A,14,3___45-65,Hobby,3___More than 5 years,No,No,No,1___Less than 51 colonies,GERMANY,2__6 - 10,01__Only honey,Yes,Yes,Yes,Local bees,No,No,No,Yes,Yes,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,3__6 - 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,Yes,5__21 - 50 %,First Year
1662_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,GERMANY,3__11 - 20,01__Only honey,Yes,Yes,Yes,Local bees,No,No,No,No,No,No,No,No,Livestock,3__2 - 5 swarms bought,3__6 - 10 swarms produced,2__1 - 5 queen(s) bought,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Yes,Yes,3__6 - 10 %,First Year
1663_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,No,1___Less than 51 colonies,POLAND,4__21 - 50,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,4__More than 10 queens bought,1__None,Diverse,Suffering,Not_Suffering,Not_Suffering,Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1664_A,0,2___30-45,Professional,3___More than 5 years,No,Yes,No,5___201 - 300,ITALY,5__More than 50 colonies,06__Includes swarms production,Yes,Yes,Yes,A. m. ligustica,No,No,No,No,No,No,Yes,Yes,Livestock,1__None,4__More than 10 swarms produced,4__More than 10 queens bought,4__More than 10 queens produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,3__6 - 10 %,First Year
1666_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,Yes,1___Less than 51 colonies,POLAND,3__11 - 20,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,Yes,No,Livestock,4__More than 5 swarms bought,2__1 - 5 swarm(s) produced,2__1 - 5 queen(s) bought,2__1 - 5 queen(s) produced,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,Yes,3__6 - 10 %,First Year
1667_A,0,3___45-65,Hobby,3___More than 5 years,No,Yes,No,1___Less than 51 colonies,POLAND,4__21 - 50,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,Yes,No,Livestock  + HealthConditions,1__None,3__6 - 10 swarms produced,1__None,3__6 - 10 queens produced,Diverse,Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1668_A,0,3___45-65,Hobby,3___More than 5 years,Yes,Yes,No,1___Less than 51 colonies,POLAND,4__21 - 50,01__Only honey,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,1__None,4__More than 10 queens bought,1__None,Diverse,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
1669_A,0,4___Over 65,Hobby,3___More than 5 years,No,Yes,Yes,1___Less than 51 colonies,POLAND,4__21 - 50,02__Includes pollen production,No,Yes,Yes,A. m. carnica,No,No,No,No,No,No,No,No,Livestock,1__None,3__6 - 10 swarms produced,4__More than 10 queens bought,2__1 - 5 queen(s) produced,Diverse,Suffering,Not_Suffering,Not_Suffering,Suffering,Not_Suffering,No,No,2__1 - 5 %,First Year
167_A,0,4___Over 65,Hobby,3___More than 5 years,No,No,No,1___Less than 51 colonies,FRANCE,1__Less than 5 colonies,01__Only honey,No,No,Yes,Hybrid,No,No,No,No,Yes,No,No,No,Livestock,1__None,2__1 - 5 swarm(s) produced,1__None,1__None,Diverse,Suffering,Not_Suffering,Not_Suffering,Not_Suffering,Not_Suffering,No,No,1__No Mortality,First Year
